ID_EQUIPO,PUNTO_MEDICION,CAPACIDAD_MAXIMA_GBS,FECHA_INICIO_MEDICION,FECHA_HORA,FECHA_FIN_MEDICION,PASO,LATENCIA_MS,PORCENTAJE_PACK_LOSS,INBOUND_GBPS,OUTBOUND_GBPS
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 13:30:00.000,2020-06-04 13:00:00.000,1800,0.6319123745195289,0.0,39836800.0,103544968.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 14:00:00.000,2020-06-04 13:00:00.000,1800,0.6185720412191308,0.0,43554316.0,99634616.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 14:30:00.000,2020-06-04 13:00:00.000,1800,0.7375154096335882,0.0,49633772.0,70718848.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 15:00:00.000,2020-06-04 13:00:00.000,1800,0.7696690438526052,0.0,42997556.0,77634856.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 15:30:00.000,2020-06-04 13:00:00.000,1800,0.6946695395101284,0.0,51678392.0,94340288.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 16:00:00.000,2020-06-04 13:00:00.000,1800,1.6978258208987298,0.0,47896428.0,75965792.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 16:30:00.000,2020-06-04 13:00:00.000,1800,0.7286684481344942,0.0,58836792.0,106736376.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 17:00:00.000,2020-06-04 13:00:00.000,1800,0.6198847607636093,0.0,71036848.0,101127632.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 17:30:00.000,2020-06-04 13:00:00.000,1800,0.7159587334788615,0.0,85381120.0,99224816.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 18:00:00.000,2020-06-04 13:00:00.000,1800,0.7231468967966057,0.0,97469136.0,125036952.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 18:30:00.000,2020-06-04 13:00:00.000,1800,0.7436380544695974,0.0,59345904.0,108752632.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 19:00:00.000,2020-06-04 13:00:00.000,1800,0.6842706281769085,0.0,79950096.0,100024032.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 19:30:00.000,2020-06-04 13:00:00.000,1800,0.7079547200431823,0.0,58826668.0,66260368.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 20:00:00.000,2020-06-04 13:00:00.000,1800,0.6419158025409419,0.0,61393424.0,85337056.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 20:30:00.000,2020-06-04 13:00:00.000,1800,0.7590359592815987,0.0,38275572.0,56514816.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 21:00:00.000,2020-06-04 13:00:00.000,1800,0.7339274285101292,0.0,30339568.0,72846464.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 21:30:00.000,2020-06-04 13:00:00.000,1800,0.6604126594032398,0.0,27422142.0,71559192.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 22:00:00.000,2020-06-04 13:00:00.000,1800,0.7612621846247797,0.0,23203596.0,65621196.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 22:30:00.000,2020-06-04 13:00:00.000,1800,0.594058008150478,0.0,24476344.0,108357280.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 23:00:00.000,2020-06-04 13:00:00.000,1800,0.7256071934784898,0.0,20161976.0,37657016.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-28 23:30:00.000,2020-06-04 13:00:00.000,1800,0.7058925533442818,0.0,19058740.0,64368152.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 00:00:00.000,2020-06-04 13:00:00.000,1800,0.6790272607004733,0.0,17925954.0,58642216.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 00:30:00.000,2020-06-04 13:00:00.000,1800,0.6667466578701998,0.0,20523766.0,107454944.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 01:00:00.000,2020-06-04 13:00:00.000,1800,1.76783830548484,0.0,17737044.0,41761556.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 01:30:00.000,2020-06-04 13:00:00.000,1800,0.727631868759667,0.0,17662540.0,67641072.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 02:00:00.000,2020-06-04 13:00:00.000,1800,0.5991445427375296,0.0,16267193.0,72251656.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 02:30:00.000,2020-06-04 13:00:00.000,1800,0.7379699013200207,0.0,18389518.0,120416576.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 03:00:00.000,2020-06-04 13:00:00.000,1800,0.707466494735318,0.0,19357680.0,94265080.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 03:30:00.000,2020-06-04 13:00:00.000,1800,0.7047232069750226,0.0,62519760.0,80932480.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 04:00:00.000,2020-06-04 13:00:00.000,1800,0.7200130869099713,0.0,50693896.0,74426552.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 04:30:00.000,2020-06-04 13:00:00.000,1800,0.7431737371171635,0.0,16188412.0,76479776.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 05:00:00.000,2020-06-04 13:00:00.000,1800,0.7293244809047199,0.0,24082144.0,47184980.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 05:30:00.000,2020-06-04 13:00:00.000,1800,0.6453670416164473,0.0,22569732.0,131087800.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 06:00:00.000,2020-06-04 13:00:00.000,1800,0.7784049188154505,0.0,22517842.0,59779996.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 06:30:00.000,2020-06-04 13:00:00.000,1800,0.6199213117166389,0.0,57977764.0,126621520.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 07:00:00.000,2020-06-04 13:00:00.000,1800,0.7746960404002966,0.0,73145904.0,79549496.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 07:30:00.000,2020-06-04 13:00:00.000,1800,0.7083163865610217,0.0,62956476.0,127668736.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 08:00:00.000,2020-06-04 13:00:00.000,1800,0.746414650773702,0.0,100116304.0,114561336.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 08:30:00.000,2020-06-04 13:00:00.000,1800,0.7785001131534216,0.0,94481360.0,134529552.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 09:00:00.000,2020-06-04 13:00:00.000,1800,0.5999113891555902,0.0,48259360.0,81086424.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 09:30:00.000,2020-06-04 13:00:00.000,1800,0.7682928845254621,0.0,54090912.0,107007368.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 10:00:00.000,2020-06-04 13:00:00.000,1800,0.6719067204600861,0.0,79694456.0,87571528.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 10:30:00.000,2020-06-04 13:00:00.000,1800,0.6171186456301946,0.0,68411112.0,105803008.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 11:00:00.000,2020-06-04 13:00:00.000,1800,0.7609627960652979,0.0,57030224.0,89684808.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 11:30:00.000,2020-06-04 13:00:00.000,1800,0.6961284580633004,0.0,54755760.0,107131200.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 12:00:00.000,2020-06-04 13:00:00.000,1800,0.7571302336355235,0.0,115379536.0,78929296.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 12:30:00.000,2020-06-04 13:00:00.000,1800,0.6224780255327541,0.0,99855568.0,88289832.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 13:00:00.000,2020-06-04 13:00:00.000,1800,0.6478687670114386,0.0,83933632.0,105800920.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 13:30:00.000,2020-06-04 13:00:00.000,1800,0.6791656811388143,0.0,63389000.0,73115216.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 14:00:00.000,2020-06-04 13:00:00.000,1800,0.7080243723826875,0.0,64350920.0,73676696.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 14:30:00.000,2020-06-04 13:00:00.000,1800,0.6242437800991787,0.0,53762388.0,65348716.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 15:00:00.000,2020-06-04 13:00:00.000,1800,0.6749874052458098,0.0,47457456.0,80219808.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 15:30:00.000,2020-06-04 13:00:00.000,1800,0.6008414345438845,0.0,67847760.0,83951512.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 16:00:00.000,2020-06-04 13:00:00.000,1800,0.7107958962383785,0.0,71057568.0,102468528.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 16:30:00.000,2020-06-04 13:00:00.000,1800,0.7029358198158795,0.0,82005744.0,77588624.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 17:00:00.000,2020-06-04 13:00:00.000,1800,0.683344105370773,0.0,88142824.0,56062980.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 17:30:00.000,2020-06-04 13:00:00.000,1800,0.6346829021148602,0.0,53931140.0,63943828.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 18:00:00.000,2020-06-04 13:00:00.000,1800,0.7472870928096018,0.0,81138584.0,78090064.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 18:30:00.000,2020-06-04 13:00:00.000,1800,0.7008307340328991,0.0,105213176.0,112687312.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 19:00:00.000,2020-06-04 13:00:00.000,1800,0.5905244977728837,0.0,94370880.0,146200768.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 19:30:00.000,2020-06-04 13:00:00.000,1800,0.6850469908460147,0.0,101251456.0,91003840.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 20:00:00.000,2020-06-04 13:00:00.000,1800,0.7690264307461494,0.0,102175960.0,141998224.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 20:30:00.000,2020-06-04 13:00:00.000,1800,0.6392685272672437,0.0,52050284.0,87378632.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 21:00:00.000,2020-06-04 13:00:00.000,1800,0.728874087681942,0.0,31144742.0,95848520.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 21:30:00.000,2020-06-04 13:00:00.000,1800,0.6014453125128653,0.0,19477822.0,60598520.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 22:00:00.000,2020-06-04 13:00:00.000,1800,0.6397763154070746,0.0,27324328.0,59031780.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 22:30:00.000,2020-06-04 13:00:00.000,1800,0.6781216084271378,0.0,28512636.0,115979528.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 23:00:00.000,2020-06-04 13:00:00.000,1800,0.6507458754298718,0.0,70235632.0,82734352.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-29 23:30:00.000,2020-06-04 13:00:00.000,1800,0.6619865690467244,0.0,68221680.0,99917032.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 00:00:00.000,2020-06-04 13:00:00.000,1800,0.6554140167664717,0.0,78101896.0,121769256.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 00:30:00.000,2020-06-04 13:00:00.000,1800,0.7019434145791011,0.0,36521592.0,61732796.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 01:00:00.000,2020-06-04 13:00:00.000,1800,0.6293115041383728,0.0,16796036.0,51388492.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 01:30:00.000,2020-06-04 13:00:00.000,1800,0.7534374875629498,0.0,20088424.0,54676216.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 02:00:00.000,2020-06-04 13:00:00.000,1800,0.7745261059507954,0.0,21343598.0,51359936.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 02:30:00.000,2020-06-04 13:00:00.000,1800,0.7177128329274919,0.0,19474454.0,42166488.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 03:00:00.000,2020-06-04 13:00:00.000,1800,0.7557867317676205,0.0,22968744.0,40234996.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 03:30:00.000,2020-06-04 13:00:00.000,1800,0.6639266508993041,0.0,18935720.0,44561668.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 04:00:00.000,2020-06-04 13:00:00.000,1800,0.606110715380919,0.0,21053502.0,40235268.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 04:30:00.000,2020-06-04 13:00:00.000,1800,0.6525817994193055,0.0,13566500.0,35359080.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 05:00:00.000,2020-06-04 13:00:00.000,1800,0.6902002623955739,0.0,13122217.0,19499238.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 05:30:00.000,2020-06-04 13:00:00.000,1800,0.6382663965281312,0.0,12545418.0,16453342.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 06:00:00.000,2020-06-04 13:00:00.000,1800,0.6696088132019898,0.0,22123982.0,59111484.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 06:30:00.000,2020-06-04 13:00:00.000,1800,0.7114915876380106,0.0,21939780.0,85922096.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 07:00:00.000,2020-06-04 13:00:00.000,1800,0.6204048619576831,0.0,14192727.0,37209684.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 07:30:00.000,2020-06-04 13:00:00.000,1800,0.7735130798317769,0.0,13590788.0,25440918.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 08:00:00.000,2020-06-04 13:00:00.000,1800,0.6586888054982074,0.0,13680174.0,23560348.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 08:30:00.000,2020-06-04 13:00:00.000,1800,0.7268210800800491,0.0,14925821.0,42105460.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 09:00:00.000,2020-06-04 13:00:00.000,1800,0.7642251858481326,0.0,12374540.0,34574248.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 09:30:00.000,2020-06-04 13:00:00.000,1800,1.72787508172182,0.0,22314020.0,28703612.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 10:00:00.000,2020-06-04 13:00:00.000,1800,0.7148306133865154,0.0,15830779.0,67132424.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 10:30:00.000,2020-06-04 13:00:00.000,1800,0.6591558271985116,0.0,21919722.0,62460944.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 11:00:00.000,2020-06-04 13:00:00.000,1800,0.7734902571257009,0.0,29402720.0,85708560.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 11:30:00.000,2020-06-04 13:00:00.000,1800,0.7262463767805933,0.0,26406022.0,45855188.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 12:00:00.000,2020-06-04 13:00:00.000,1800,0.6965535653772903,0.0,22627058.0,56730836.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 12:30:00.000,2020-06-04 13:00:00.000,1800,0.7552589642094367,0.0,23520306.0,62313760.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 13:00:00.000,2020-06-04 13:00:00.000,1800,0.7034076899653832,0.0,17647084.0,68532008.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 13:30:00.000,2020-06-04 13:00:00.000,1800,0.5971905781711693,0.0,19009470.0,66014068.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 14:00:00.000,2020-06-04 13:00:00.000,1800,0.643637209939343,0.0,16801202.0,28872348.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 14:30:00.000,2020-06-04 13:00:00.000,1800,0.7495040532019616,0.0,20289834.0,31961174.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 15:00:00.000,2020-06-04 13:00:00.000,1800,0.6063504066820682,0.0,16997962.0,61546576.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 15:30:00.000,2020-06-04 13:00:00.000,1800,0.7471486002222731,0.0,49914420.0,42990240.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 16:00:00.000,2020-06-04 13:00:00.000,1800,0.6669622416520369,0.0,41040776.0,40240992.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 16:30:00.000,2020-06-04 13:00:00.000,1800,0.7060351862969954,0.0,59926184.0,61577564.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 17:00:00.000,2020-06-04 13:00:00.000,1800,0.7037365394466658,0.0,67888248.0,48626696.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 17:30:00.000,2020-06-04 13:00:00.000,1800,0.7209086825964609,0.0,61447572.0,34527280.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 18:00:00.000,2020-06-04 13:00:00.000,1800,0.5962097612937997,0.0,18901042.0,36731100.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 18:30:00.000,2020-06-04 13:00:00.000,1800,0.7539960480127258,0.0,17955924.0,27876522.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 19:00:00.000,2020-06-04 13:00:00.000,1800,0.7759990215757813,0.0,17657052.0,23508462.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 19:30:00.000,2020-06-04 13:00:00.000,1800,0.6471850741364106,0.0,19582644.0,28910172.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 20:00:00.000,2020-06-04 13:00:00.000,1800,0.6445119399223981,0.0,21901888.0,11906649.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 20:30:00.000,2020-06-04 13:00:00.000,1800,1.05703880912448,0.0,20262806.0,25900818.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 21:00:00.000,2020-06-04 13:00:00.000,1800,1.04850832135802,0.0,22949808.0,40577724.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 21:30:00.000,2020-06-04 13:00:00.000,1800,0.6620130666065023,0.0,28710238.0,55990548.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 22:00:00.000,2020-06-04 13:00:00.000,1800,0.6470906574386954,0.0,33522206.0,42891512.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 22:30:00.000,2020-06-04 13:00:00.000,1800,0.7480725508670376,0.0,26583840.0,38795704.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 23:00:00.000,2020-06-04 13:00:00.000,1800,0.6367252687966509,0.0,16389759.0,25101720.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-30 23:30:00.000,2020-06-04 13:00:00.000,1800,0.6781048790162092,0.0,14672108.0,36319756.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 00:00:00.000,2020-06-04 13:00:00.000,1800,0.7705377113989399,0.0,14612930.0,52980352.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 00:30:00.000,2020-06-04 13:00:00.000,1800,0.6052734821879948,0.0,17980040.0,87724192.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 01:00:00.000,2020-06-04 13:00:00.000,1800,0.6236413179766614,0.0,14525599.0,38307592.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 01:30:00.000,2020-06-04 13:00:00.000,1800,0.7073051526257083,0.0,13817349.0,32882286.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 02:00:00.000,2020-06-04 13:00:00.000,1800,0.6486517123623945,0.0,12967639.0,33207336.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 02:30:00.000,2020-06-04 13:00:00.000,1800,0.6548144961296289,0.0,21602964.0,97337128.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 03:00:00.000,2020-06-04 13:00:00.000,1800,0.7016393918050832,0.0,17354930.0,44621764.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 03:30:00.000,2020-06-04 13:00:00.000,1800,0.5972101985007117,0.0,73871104.0,74553784.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 04:00:00.000,2020-06-04 13:00:00.000,1800,0.6752350641240606,0.0,35542244.0,45938728.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 04:30:00.000,2020-06-04 13:00:00.000,1800,0.711812091354552,0.0,17371038.0,106494192.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 05:00:00.000,2020-06-04 13:00:00.000,1800,0.7472889873108528,0.0,15750169.0,87239504.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 05:30:00.000,2020-06-04 13:00:00.000,1800,0.5989627450753027,0.0,17587870.0,115868752.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 06:00:00.000,2020-06-04 13:00:00.000,1800,0.7267626179460823,0.0,16792300.0,78923032.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 06:30:00.000,2020-06-04 13:00:00.000,1800,0.7192779405119849,0.0,43990116.0,84823352.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 07:00:00.000,2020-06-04 13:00:00.000,1800,0.7302076132833563,0.0,46299240.0,85467776.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 07:30:00.000,2020-06-04 13:00:00.000,1800,0.6206915002937199,0.0,43421416.0,114040840.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 08:00:00.000,2020-06-04 13:00:00.000,1800,0.7281860082308896,0.0,50077336.0,118007504.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 08:30:00.000,2020-06-04 13:00:00.000,1800,0.6831666405615846,0.0,65559988.0,97674928.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 09:00:00.000,2020-06-04 13:00:00.000,1800,0.7400548095804429,0.0,66299120.0,115078800.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 09:30:00.000,2020-06-04 13:00:00.000,1800,0.7157316461627459,0.0,57493700.0,119920248.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 10:00:00.000,2020-06-04 13:00:00.000,1800,0.7433269009468126,0.0,16483302.0,111174736.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 10:30:00.000,2020-06-04 13:00:00.000,1800,0.7644295613902092,0.0,15952672.0,103610768.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 11:00:00.000,2020-06-04 13:00:00.000,1800,0.7184200946389931,0.0,19153348.0,110948008.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 11:30:00.000,2020-06-04 13:00:00.000,1800,0.7303506485658773,0.0,18916382.0,115403416.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 12:00:00.000,2020-06-04 13:00:00.000,1800,0.7776351890547719,0.0,16399855.0,95393976.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 12:30:00.000,2020-06-04 13:00:00.000,1800,0.6025126237412173,0.0,19450734.0,108623784.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 13:00:00.000,2020-06-04 13:00:00.000,1800,0.724098274862282,0.0,19428152.0,88468200.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 13:30:00.000,2020-06-04 13:00:00.000,1800,0.7175983502989943,0.0,18386378.0,64054856.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 14:00:00.000,2020-06-04 13:00:00.000,1800,0.6058123615003775,0.0,17993734.0,94627608.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 14:30:00.000,2020-06-04 13:00:00.000,1800,0.7008509335271887,0.0,17287096.0,83885264.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 15:00:00.000,2020-06-04 13:00:00.000,1800,0.7186149064034417,0.0,18080884.0,114330232.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 15:30:00.000,2020-06-04 13:00:00.000,1800,0.7407338052560414,0.0,17536134.0,83847896.0
25,ABA - Abasto Cliente,1.0,2020-05-28 13:00:00.000,2020-05-31 16:00:00.000,2020-06-04 13:00:00.000,1800,0.6374496949112541,0.0,18521050.0,117729880.0
